"time","value"
1,1.01302315707594
11.0225563909774,0.182398818787207
21.0451127819549,0.0960712150032432
31.0676691729323,0.0651522562257937
41.0902255639098,0.0492807617763464
51.1127819548872,0.0396250505708718
61.1353383458647,0.0331323826024917
71.1578947368421,0.0284675132925658
81.1804511278196,0.0249539409788335
91.203007518797,0.0222123132944568
101.225563909774,0.020013432656871
111.248120300752,0.0182106584812928
121.270676691729,0.0167058088262092
131.293233082707,0.0154306719355844
141.315789473684,0.0143363819884823
151.338345864662,0.0133870149424768
161.360902255639,0.0125555703102224
171.383458646617,0.0118213624763431
181.406015037594,0.0111682765760364
191.428571428571,0.0105835721565633
201.451127819549,0.0100570438918843
211.473684210526,0.00958042091894178
221.496240601504,0.00914692922674292
231.518796992481,0.00875096769638511
241.541353383459,0.0083878647859375
251.563909774436,0.00805369337089791
261.586466165414,0.00774512814770919
271.609022556391,0.00745933460405522
281.631578947368,0.00719388169568403
291.654135338346,0.00694667252605358
301.676691729323,0.00671588884369422
311.699248120301,0.00649994624590917
321.721804511278,0.00629745775549545
331.744360902256,0.00610720399970045
341.766917293233,0.00592810863619882
351.789473684211,0.00575921797842997
361.812030075188,0.0055996840086368
371.834586466165,0.00544875013689548
381.857142857143,0.00530573920289247
391.87969924812,0.00517004332018796
401.902255639098,0.00504111523706476
411.924812030075,0.00491846096133661
421.947368421053,0.00480163343559309
431.96992481203,0.00469022709086995
441.992481203008,0.00458387314457895
452.015037593985,0.00448223552150105
462.037593984962,0.00438500730615441
472.06015037594,0.00429190764748073
482.082706766917,0.00420267905017934
492.105263157895,0.00411708499579357
502.127819548872,0.00403490784878007
512.15037593985,0.00395594701017762
522.172932330827,0.00388001728127421
532.195488721805,0.00380694741445937
542.218045112782,0.00373657882349185
552.240601503759,0.00366876443472954
562.263157894737,0.00360336766058845
572.285714285714,0.00354026148175662
582.308270676692,0.00347932762446076
592.330827067669,0.00342045581908557
602.353383458647,0.00336354313492734
612.375939849624,0.00330849337987813
622.398496240602,0.00325521655843937
632.421052631579,0.00320362837900264
642.443609022556,0.00315364981110627
652.466165413534,0.00310520667809695
662.488721804511,0.00305822929486297
672.511278195489,0.00301265212788906
682.533834586466,0.00296841349436229
692.556390977444,0.00292545528127284
702.578947368421,0.00288372269248694
712.601503759398,0.00284316401412416
722.624060150376,0.00280373040038612
732.646616541353,0.00276537567993
742.669172932331,0.00272805617318978
752.691729323308,0.00269173052636189
762.714285714286,0.00265635955992253
772.736842105263,0.0026219061268087
782.759398496241,0.00258833498302529
792.781954887218,0.0025556126659242
802.804511278195,0.00252370738420869
812.827067669173,0.00249258891494044
822.84962406015,0.00246222850786123
832.872180451128,0.00243259879506793
842.894736842105,0.00240367371251865
852.917293233083,0.00237542841986707
862.93984962406,0.00234783923097172
872.962406015038,0.00232088354716466
882.984962406015,0.00229453979688924
893.007518796992,0.00226878737601756
903.03007518797,0.00224360659609171
913.052631578947,0.00221897863183278
923.075187969925,0.00219488547661586
933.097744360902,0.00217130989662907
943.12030075188,0.00214823539158292
953.142857142857,0.00212564615411515
963.165413533835,0.0021035270366387
973.187969924812,0.00208186351334093
983.210526315789,0.00206064165139663
993.233082706767,0.00203984808169548
1003.25563909774,0.00201946996732106
1013.27819548872,0.0019994949813903
1023.3007518797,0.00197991127744226
1033.32330827068,0.00196070747075575
1043.34586466165,0.00194187261374125
1053.36842105263,0.00192339617395753
1063.39097744361,0.00190526801778174
1073.41353383459,0.0018874783894521
1083.43609022556,0.001870017893461
1093.45864661654,0.00185287748012024
1103.48120300752,0.00183604842759732
1113.5037593985,0.0018195223282977
1123.52631578947,0.0018032910750706
1133.54887218045,0.0017873468457807
1143.57142857143,0.00177168209523404
1153.59398496241,0.00175628953857422
1163.61654135338,0.00174116214153812
1173.63909774436,0.00172629311222339
1183.66165413534,0.00171167588704661
1193.68421052632,0.00169730412246049
1203.70676691729,0.00168317168856297
1213.72932330827,0.00166927265619744
1223.75187969925,0.00165560128912894
1233.77443609023,0.0016421520410137
1243.7969924812,0.00162891954102918
1253.81954887218,0.00161589859239901
1263.84210526316,0.00160308416107634
1273.86466165414,0.00159047137314035
1283.88721804511,0.00157805550660893
1293.90977443609,0.0015658319845345
1303.93233082707,0.00155379637212384
1313.95488721805,0.00154194437011273
1323.97744360902,0.0015302718076294
1334,0.00151877464017662
1344.02255639098,0.00150744894522678
1354.04511278195,0.00149629091296922
1364.06766917293,0.00148529684998258
1374.09022556391,0.00147446316694518
1384.11278195489,0.00146378637987388
1394.13533834586,0.00145326310544994
1404.15789473684,0.00144289005574723
1414.18045112782,0.00143266403801395
1424.2030075188,0.00142258194730365
1434.22556390977,0.00141264076632619
1444.24812030075,0.00140283756064722
1454.27067669173,0.00139316947960756
1464.29323308271,0.00138363374685866
1474.31578947368,0.00137422766399773
1484.33834586466,0.00136494860447726
1494.36090225564,0.00135579401229612
1504.38345864662,0.00134676140074589
1514.40601503759,0.00133784834663033
1524.42857142857,0.00132905249339098
1534.45112781955,0.00132037154346775
1544.47368421053,0.00131180325952827
1554.4962406015,0.00130334546224858
