"time","value"
1,4.45253835943882e-08
11.0225563909774,5.75862369666604e-06
21.0451127819549,2.13485690935572e-05
31.0676691729323,4.69984956922202e-05
41.0902255639098,8.28130323316117e-05
51.1127819548872,0.000128866380546658
61.1353383458647,0.000185215969910383
71.1578947368421,0.000251908453817909
81.1804511278196,0.000328982906019335
91.203007518797,0.000416472734009531
101.225563909774,0.000514406917686619
111.248120300752,0.000622810858220234
121.270676691729,0.000741706985634099
131.293233082707,0.00087111520887568
141.315789473684,0.00101105325862782
151.338345864662,0.00116153695451886
161.360902255639,0.00132258041749965
171.383458646617,0.00149419624147143
181.406015037594,0.00167639563400026
191.428571428571,0.00186918853315185
201.451127819549,0.00207258370558736
211.473684210526,0.00228658882975149
221.496240601504,0.00251121056705105
231.518796992481,0.00274645462325299
241.541353383459,0.00299232580183803
251.563909774436,0.00324882805067786
261.586466165414,0.00351596450312614
271.609022556391,0.00379373751440208
281.631578947368,0.00408214869397759
291.654135338346,0.00438119893455326
301.676691729323,0.00469088843810539
311.699248120301,0.00501121673940261
321.721804511278,0.00534218272733028
331.744360902256,0.0056837846643017
341.766917293233,0.00603602020399743
351.789473684211,0.0063988864076356
361.812030075188,0.00677237975894586
371.834586466165,0.00715649617799875
381.857142857143,0.00755123103401804
391.87969924812,0.00795657915728825
401.902255639098,0.00837253485025505
411.924812030075,0.00879909189790401
421.947368421053,0.00923624357749121
431.96992481203,0.00968398266769242
441.992481203008,0.0101423014572275
452.015037593985,0.0106111917530137
462.037593984962,0.0110906448878885
472.06015037594,0.0115806517279488
482.082706766917,0.0120812026795365
492.105263157895,0.0125922876959067
502.127819548872,0.0131138962836054
512.15037593985,0.0136460175085833
522.172932330827,0.0141886400020685
532.195488721805,0.0147417519662205
542.218045112782,0.0153053411795821
552.240601503759,0.0158793950023482
562.263157894737,0.0164639003814676
572.285714285714,0.0170588438555889
582.308270676692,0.0176642115598663
592.330827067669,0.0182799892306368
602.353383458647,0.0189061622099771
612.375939849624,0.0195427154501515
622.398496240602,0.020189633517961
632.421052631579,0.0208469005989985
642.443609022556,0.0215145005018204
652.466165413534,0.0221924166620392
662.488721804511,0.022880632146346
672.511278195489,0.023579129656465
682.533834586466,0.0242878915330489
692.556390977444,0.0250068997595174
702.578947368421,0.0257361359658447
712.601503759398,0.026475581432299
722.624060150376,0.0272252170931391
732.646616541353,0.02798502354027
